-5.60748E-07	0
4.57944E-06	0
4.57944E-06	0
2.42991E-06	0
3.08411E-06	0
2.99065E-06	0
4.76636E-06	0
4.76636E-06	0
3.73832E-06	0
2.61682E-06	0
3.45794E-06	0
3.45794E-06	0
3.5514E-06	0
2.33645E-06	0.09612
3.27103E-06	0.10146
3.27103E-06	0.10146
3.08411E-06	0.14952
2.80374E-06	0.14952
3.08411E-06	0.14952
3.08411E-06	0.14952
2.71028E-06	0.17088
3.92523E-06	0.2136
3.83178E-06	0.21894
-3.73832E-07	0.21894
-1.21495E-06	0.2937
2.05607E-06	0.36846
2.05607E-06	0.36846
2.14953E-06	0.36846
1.58879E-06	0.41118
2.8972E-06	0.36846
2.8972E-06	0.36846
2.99065E-06	0.43788
2.99065E-06	0.43788
6.54206E-07	0.51264
1.96262E-06	0.55002
2.8972E-06	0.65682
2.8972E-06	0.65682
2.99065E-06	0.65682
1.02804E-06	0.75828
3.08411E-06	0.80634
3.08411E-06	0.80634
3.36449E-06	0.87576
4.11215E-06	0.87576
2.42991E-06	1.02528
2.42991E-06	1.02528
3.17757E-06	1.02528
2.42991E-06	1.16946
3.5514E-06	1.16946
2.80374E-06	1.16946
2.80374E-06	1.29762
3.36449E-06	1.31364
3.45794E-06	1.3884
3.45794E-06	1.3884
2.80374E-06	1.39374
1.49533E-06	1.46316
3.08411E-06	1.53258
1.58879E-06	1.53258
1.58879E-06	1.53258
1.96262E-06	1.62336
1.96262E-06	1.6821
2.14953E-06	1.75152
2.14953E-06	1.75152
1.7757E-06	1.82628
2.52336E-06	1.90104
2.52336E-06	1.90104
-4.20561E-06	1.99716
-5.3271E-06	2.11464
-5.3271E-06	2.11464
-4.95327E-06	2.17872
-4.57944E-06	2.26416
-7.38318E-06	2.33892
-5.98131E-06	2.4831
-7.28972E-06	2.4831
-7.28972E-06	2.4831
-6.63551E-06	2.62728
-6.4486E-06	2.70204
-4.57944E-06	2.84622
-4.57944E-06	2.84622
-5.23364E-06	2.8836
-5.60748E-06	3.06516
-6.16822E-06	3.06516
-5.88785E-06	3.2841
-5.88785E-06	3.2841
-5.23364E-06	3.2841
-6.35514E-06	3.50304
-6.82243E-06	3.5244
-6.82243E-06	3.5244
-7.47664E-06	3.72198
-7.1028E-06	3.7647
-6.91589E-06	3.94092
-6.91589E-06	3.94092
-7.00935E-06	4.01568
-8.31776E-06	4.1919
-5.60748E-06	4.23462
-8.41121E-06	4.45356
-8.41121E-06	4.45356
-7.66355E-06	4.45356
-8.31776E-06	4.6725
-7.00935E-06	4.74192
-7.00935E-06	4.74192
-8.2243E-06	5.03562
-7.66355E-06	5.11038
-7.47664E-06	5.40408
-7.47664E-06	5.40408
-7.38318E-06	5.54826
-6.26168E-06	5.8473
-8.78505E-06	5.98614
-8.78505E-06	5.98614
-8.31776E-06	6.34926
-7.1028E-06	6.42402
-6.63551E-06	6.79248
-6.63551E-06	6.79248
