0.0000E+00	0.0000E+00
1.0000E-06	1.0680E-02
1.0000E-06	1.0680E-02
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
0.0000E+00	0.0000E+00
0.0000E+00	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
3.0000E-06	-1.6020E-02
3.0000E-06	-1.6020E-02
3.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
1.0000E-06	0.0000E+00
2.0000E-06	-1.6020E-02
2.0000E-06	-1.6020E-02
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	-1.6020E-02
2.0000E-06	-1.6020E-02
2.0000E-06	-1.6020E-02
3.0000E-06	0.0000E+00
3.0000E-06	0.0000E+00
3.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	0.0000E+00
2.0000E-06	2.0292E-01
2.0000E-06	2.0292E-01
2.0000E-06	2.0292E-01
2.0000E-06	1.7622E-01
-9.0000E-06	1.7622E-01
-9.0000E-06	1.7622E-01
-1.0000E-05	9.6120E-02
-1.0000E-05	9.6120E-02
-9.0000E-06	1.1214E-01
-9.0000E-06	1.1214E-01
-9.0000E-06	1.7622E-01
-9.0000E-06	1.7622E-01
-9.0000E-06	1.7622E-01
-8.0000E-06	1.9224E-01
-8.0000E-06	1.9224E-01
-9.0000E-06	1.6554E-01
-9.0000E-06	1.6554E-01
-9.0000E-06	1.6554E-01
-9.0000E-06	1.6554E-01
-9.0000E-06	1.6554E-01
-8.0000E-06	1.6554E-01
-8.0000E-06	1.6554E-01
-8.0000E-06	2.3496E-01
-9.0000E-06	2.3496E-01
-9.0000E-06	2.3496E-01
-9.0000E-06	2.4564E-01
